Name,Brand,Price,Image_URL,Product_URL,Category,Description
Mondor Evolution Over the Boot Ice Skating Tights 3338,Mondor,USD 20.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-evolution-over-the-boot-ice-skating-tights-3338/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Figure Skating Gloves - Competition and Practice,Kami So,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/figure-skating-gloves-competition-and-practice/,Apparel,60 Day Warranty
Jerry's 1219 Guard Keychains,Jerry Skating World,USD 1.70,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-1219-guard-keychains/,Apparel,Key Chain Mini Skate Guard 1219 Size: Appx 2.5 inches
IceDress Figure Skating Jacket - Thermal - Kant (Hot Coral with Black) CXL,IceDress,USD 115.19,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-jacket-thermal-kant-hot-coral-with-black/,Apparel,This listing is for Jacket only in cise CXL!!!
"Ice Skating Jacket with  ""Spiral Hearts"" Rhinestones Design (Size CL)",Ice Fire,USD 109.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/ice-skating-jacket-with-spiral-hearts-rhinestones-design-size-cl/,Apparel,"Sparkly AB clear rhinestones sparkles around the left sleeve of the jackets in ""Spiral Hearts"" pattern. Featuring over 800 color rhinestones, Polartec power stretch fabric and fitted style that perfect for ice skaters. Enjoy skating and look great on the ice with premium ice skating jacket by Ice Fire - your way to shine!"
Jerry's S275 Winged Skates Jacket,Jerry Skating World,USD 184.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s275-winged-skates-jacket/,Apparel,Delivery Time 1-4 weeks
Jerry's S270 Skating Critter Crystal Jacket - Skating Mouse,Jerry Skating World,USD 159.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s270-skating-critter-crystal-jacket-skating-mouse/,Apparel,Delivery Time 1-4 weeks
Jerry's S223 Snow Fleece Jacket - Tiffany Blue,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s223-snow-fleece-jacket-tiffany-blue/,Apparel,Delivery Time 1-4 weeks
Jerry's S223 Snow Fleece Jacket - Purple,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s223-snow-fleece-jacket-purple/,Apparel,Delivery Time 1-4 weeks
Jerry's S222 Fleece Sparkle Seam Jacket - Tiffany Blue,Jerry Skating World,USD 164.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s222-fleece-sparkle-seam-jacket-tiffany-blue/,Apparel,Delivery Time 1-4 weeks
Jerry's S222 Fleece Sparkle Seam Jacket - Soft Pink,Jerry Skating World,USD 164.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s222-fleece-sparkle-seam-jacket-soft-pink/,Apparel,Delivery Time 1-4 weeks
Jerry's S222 Fleece Sparkle Seam Jacket - Purple,Jerry Skating World,USD 164.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s222-fleece-sparkle-seam-jacket-purple/,Apparel,Delivery Time 1-4 weeks
Jerry's S210 Ribbon Jacket - Pool Blue,Jerry Skating World,USD 149.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s210-ribbon-jacket-pool-blue/,Apparel,Delivery Time 1-4 weeks
Jerry's S209 Tonal Tank Jacket - Wine,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s209-tonal-tank-jacket-wine/,Apparel,Delivery Time 1-4 weeks
Jerry's S209 Tonal Tank Jacket - Plum,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s209-tonal-tank-jacket-plum/,Apparel,Delivery Time 1-4 weeks
Jerry's S209 Tonal Tank Jacket - Navy Blue,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s209-tonal-tank-jacket-navy-blue/,Apparel,Delivery Time 1-4 weeks
Jerry's S207 Ice Core Jacket - Marine Blue,Jerry Skating World,USD 159.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s207-ice-core-jacket-marine-blue/,Apparel,Delivery Time 1-4 weeks
Jerry's S206 Supplex Extend Jacket - Sea Glass,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s206-supplex-extend-jacket-sea-glass/,Apparel,Delivery Time 1-4 weeks
Jerry's S206 Supplex Extend Jacket - African Violet,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s206-supplex-extend-jacket-african-violet/,Apparel,Delivery Time 1-4 weeks
Jerry's S203 Ribbonette Jackets - Royal/Blue,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s203-ribbonette-jackets-royal-blue/,Apparel,Delivery Time 1-4 weeks
Jerry's S203 Ribbonette Jackets - Orchid/Purple,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s203-ribbonette-jackets-orchid-purple/,Apparel,Delivery Time 1-4 weeks
Jerry's 414 Ice Crystal Jacket - White,Jerry Skating World,USD 204.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-414-ice-crystal-jacket-white/,Apparel,Delivery Time 1-4 weeks
Jerry's 414 Ice Crystal Jacket - Black,Jerry Skating World,USD 204.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-414-ice-crystal-jacket-black/,Apparel,Delivery Time 1-4 weeks
Jerry's 411 Crystal Mesh Jacket,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-411-crystal-mesh-jacket/,Apparel,Delivery Time 1-4 weeks
Jerry's 409 Supplex Jacket,Jerry Skating World,USD 149.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-409-supplex-jacket/,Apparel,Delivery Time 1-4 weeks
Jerry's 408 Fleece Glide Jacket - Wine,Jerry Skating World,USD 164.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-408-fleece-glide-jacket-wine/,Apparel,Delivery Time 1-4 weeks
Jerry's 408 Fleece Glide Jacket - Rose Mauve,Jerry Skating World,USD 164.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-408-fleece-glide-jacket-rose-mauve/,Apparel,Delivery Time 1-4 weeks
Jerry's 408 Fleece Glide Jacket - Dusty Purple,Jerry Skating World,USD 164.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-408-fleece-glide-jacket-dusty-purple/,Apparel,Delivery Time 1-4 weeks
Jerry's 408 Fleece Glide Jacket - Black,Jerry Skating World,USD 164.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-408-fleece-glide-jacket-black/,Apparel,Delivery Time 1-4 weeks
Jerry's 404 White Marshmallow Jacket,Jerry Skating World,USD 124.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-404-white-marshmallow-jacket/,Apparel,Delivery Time 1-4 weeks
"IceDress Ice Skating Thermal Jacket - Todes for Boys (Size CXS, Dark Blue with Blue Line)",IceDress,USD 130.66,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-thermal-jacket-todes-for-boys-dark-blue-with-blue-line-3/,Apparel,This listing is for Jacket only!!! Description below is for general information only:
Jerry's S201 Ice Slide Ice Skating Jacket Size: Adult Large,Jerry Skating World,USD 119.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s201-ice-slide-figure-skating-jacket-size-adult-large-10-off/,Apparel,
Jerry's S252 Snowflake Bling Figure Skating Jacket Size 10-12,Jerry Skating World,USD 114.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s252-snowflake-bling-ice-skating-jacket-size-10-12-10-off/,Apparel,Full zipper jacket in warm fleece with sparkling crystal snowflake design across the back.
"Orange ice Skating Jacket with  ""Pair of skates"" rhinestone applique AXS Only",Ice Fire,USD 89.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/orange-ice-skating-jacket-with-pair-of-skates-rhinestone-applique-axs-only/,Apparel,"Bright orange ice skating jacket. Be noticeable and stay warm in premium  Polartec power stretch ice skating jacket with AB crystals applique with more than 500 Czechoslovakian rhinestone. Great for every day practice and competition event. Fitted style without a hood and high performance polartec fabric ideal for ice skating, that demand freedom of movement, moisture management, and warmth. Enjoy skating and look great on the ice with premium ice skating jacket by Ice Fire - your way to shine!"
"IceDress Ice Skating Vest - Thermal - Velvet (Size CXS, Blue)",IceDress,USD 159.89,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-vest-thermal-velvet-blue/,Apparel,This listing is for Jacket only!!! Description below is for general information only:
"IceDress Ice Skating Thermal Jacket -Todes(Size CS, Black with Raspberry Line)",IceDress,USD 128.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-thermal-jacket-todes-black-with-raspberry-line/,Apparel,This listing is for Jacket only!!! Description below is for general information only:
"IceDress Ice Skating Jacket - Thermal - Minx (Size AS, Purple,Turquoise, Black)",IceDress,USD 142.70,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-jacket-thermal-minx-purple-turquoise-black/,Apparel,This listing is for Jacket only!!! Description below is for general information only:
"IceDress Ice Skating Jacket - Thermal - Olympus (Size CXS, Blue with Black lamps)",IceDress,USD 123.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-figure-skating-jacket-thermal-olympus-15-off-size-cxs-blue-with-black-lamps/,Apparel,This listing is for Jacket only!!! Description below is for general information only:
"IceDress Ice Skating Thermal Jacket - Todes for Boys(Size CM, Black with Red Line)",IceDress,USD 135.82,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-thermal-jacket-todes-for-boys-black-with-red-line-1/,Apparel,This listing is for Jacket only!!! Description below is for general information only:
"IceDress Ice Skating Thermal Jacket - Todes for Boys(Size AS, Black with Red Line)",IceDress,USD 147.86,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-thermal-jacket-todes-for-boys-black-with-red-line/,Apparel,This listing is for Jacket only!!! Description below is for general information only:
"IceDress Ice Skating Thermal Jacket - Todes for Boys (Size CXXS, Gray with White Line)",IceDress,USD 127.23,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-thermal-jacket-todes-for-boys-gray-with-white-line/,Apparel,This listing is for Jacket only!!! Description below is for general information only:
JT98 Princess Seam Fitted Figure Skating Jacket with Zipper Pocktes & Thumb Holes,ChloeNoel,USD 89.95,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jt98-princess-seam-fitted-figure-skating-jacket-with-zipper-pocktes-thumb-holes/,Apparel,RETURN LABEL >
Jerry's S270 Skating Critter Crystal Ice Skating Jacket Skating Kitty,Jerry Skating World,USD 159.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s270-skating-critter-crystal-ice-skating-jacket-skating-kitty/,Apparel,Black fleece jacket with full front zipper and adorable skating animals in sparkling crystals gliding across the back.
Mondor Footed Ice Skating Tights 3310,Mondor,USD 15.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footed-ice-skating-tights-3310/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Rockerz Skate Guards,Rockerz,USD 32.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/rockerz-skate-guards/,Apparel,This product is non-returnable or exchangeable. A tiny gap due to tension requirement might be present between the two pieces.
Mondor 104 Knee High Socks 2 Pack,Mondor,USD 12.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-104-knee-high-socks-2-pack/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Return Label,Figure Skating Store,USD 8.50,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/return-label-1/,Apparel,
Mondor Footed Ice Skating Tights 3301,Mondor,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footed-ice-skating-tights-3301/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor Evolution Over the Boot Ice Skating Tights 3338,Mondor,USD 20.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-evolution-over-the-boot-ice-skating-tights-3338/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Figure Skating Gloves - Competition and Practice,Kami So,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/figure-skating-gloves-competition-and-practice/,Apparel,60 Day Warranty
Jerry's 1219 Guard Keychains,Jerry Skating World,USD 1.70,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-1219-guard-keychains/,Apparel,Key Chain Mini Skate Guard 1219 Size: Appx 2.5 inches
"Polartec fleece Ice Skating Pants with ""Peace &Stars"" rhinestones design (Size CM)",Ice Fire,USD 109.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/polartec-fleece-ice-skating-pants-with-peace-stars-rhinestones-design-size-cm/,Apparel,"Polartec power stretch ice skating pants with ""Peace Stars"" rhinestone applique. Stay warm and look cool on  ice with colorful rhinestones design. Great match with skateboot coversandice skating dress! Enjoy your ice time!"
"Ice Skating Pants with ""Biellmann Stars"" Design - ADULT LARGE - SALE",Ice Fire,USD 102.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/ice-skating-pants-with-biellmann-stars-design-adult-large-sale/,Apparel,"Ice skating pants featuring colorful neon rhinestuds and sparkly rhinestones design. Neon colors of the Biellmann spin and stars around it make this pants brightest of the season! Over 700 stones will catch everyone's attention on the ice. Available in Polartec fleece and Supplex Microfiber (non fleece)fabric. Polartec fleece is best for winter times and kids beginning to skate, non fleece options is great for summer time, advanced level adult skaters. Matching ice skating jacket will complete the look of this clean and sophisticated design set. Practice your favorite figure skating elements and learn new ones in fun, vibrant and sophisticated clothes form figureskatingstore.com"
